,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,wr,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side,T-1,T-2,T-12,Autocor_1_lag,Autocor_2_lag,Autocor_4_lag,Autocor_6_lag,T-1_1per_rtn,T-2_1per_rtn,T-12_1per_rtn,T-1_rtn,T-2_rtn,T-12_rtn,ir_d1,Friday,Monday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,EOM,senkou_span_a_frdif,fast_frdif,senkou_span_b_frdif,slow_frdif,upper_band_frdif,price_frdif,tenka_sen_frdif,kijun_sen_frdif,average_frdif,lower_band_frdif,volatility,ret,bin
2015-09-16 11:00:00,1.54502,1.540956382333519,1.540760571937691,1.0,1.5415677499999922,1.5478186055214391,1.5353168944785454,0.0031254277607234127,1.0,97.85747554727574,73.80858582853435,1.0,74.03029243024001,0.0,1.0,1.5397675,1.54019,1.53301625,1.5284650000000002,1.53852,1.0,64.01492966032791,0.0,1.542905,1.5401500000000001,1.539915,0.6703158716323306,0.33249316739615553,-0.12015961723273301,0.11932690051417932,0.00178718883269946,0.0031214462021590395,-0.0032287267781421214,0.0013698521374270022,0.0031570409701264656,0.0033096351526884235,0.2479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07785340158964849,0.0804680072004279,0.07502439542511408,0.0798714801539524,0.07962969152074018,0.08368029760711393,0.07928080866953913,0.07962945924197762,0.07975000398189458,0.07987031644304887,0.004684034717815178,0.0057086639655150595,1.0
2015-09-17 17:00:00,1.560975,1.5525584459328254,1.5484464275289926,1.0,1.5446927499999925,1.5582311743820945,1.5311543256178906,0.006769212191051008,-1.0,100.0,96.6537300560582,-1.0,209.03321056900066,0.0,1.0,1.55194,1.547745,1.5394275,1.5316100000000001,1.5432350000000001,1.0,78.27083991694032,-1.0,1.5518999999999998,1.55384,1.535505,0.8720329947725375,0.794969276068081,0.45277184024543515,0.13597730114683385,-0.0012492998462985128,0.0022614750454542087,-0.0025529008786858154,0.005830639334845909,0.004581339488547366,0.016451308868533014,0.2424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08107370393845159,0.08639323770112106,0.07697863721548315,0.08408713871970275,0.08616292925550273,0.0927914705316305,0.0877558368049367,0.08479204902926385,0.08168637599751438,0.07720982273952592,0.005143406126686366,-0.0056439084546516805,-1.0
2015-09-18 17:00:00,1.555165,1.5580238480380304,1.5549207913644358,1.0,1.550818999999993,1.5688855200301395,1.5327524799698466,0.009033260015073222,-1.0,68.02833141162895,82.08422555317652,-1.0,33.81140765467081,62.331406551060766,1.0,1.558385,1.5496925,1.5416949999999998,1.5316100000000001,1.539915,1.0,49.653738201207275,0.0,1.5582600000000002,1.56487,1.5493000000000001,0.9134657590668614,0.8391908477707807,0.8715482561547786,0.7306123030560376,-0.004232939307492634,0.0010517584354957088,-0.0014125434899741052,-0.0019881648149501384,-0.00622110412244269,0.00377843330665098,0.26705000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08023207772544128,0.08524508584868828,0.07685681065792815,0.0850478825454053,0.08816413705276283,0.0809385873994024,0.08628897405758706,0.08294220939489394,0.08409172321989966,0.08001930938703639,0.00509327725559692,-0.007195377982400442,-1.0
2015-09-22 09:00:00,1.543975,1.5492443547800043,1.5511216665125087,-1.0,1.5543977499999928,1.5645442116861945,1.544251288313791,0.0050732308431008935,1.0,0.0,5.960331916616032,1.0,-92.85186929772289,100.0,-1.0,1.549225,1.5538875,1.5396774999999998,1.5316100000000001,1.5401500000000001,1.0,28.80291509122243,1.0,1.54791,1.551345,1.56487,0.7281821177945413,0.42329890514593205,0.5205162354993019,0.016135469263207587,-0.002216662653777124,5.479266617641754e-05,0.0010517584354957088,-0.002545374180830489,-0.00476203683460773,-0.013442493687549965,0.25962999999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07904988443376393,0.07928330504802639,0.07705225709100028,0.08101225563270231,0.08420200324843763,0.07535667321337558,0.0787960230249366,0.08511021488280446,0.08334454887143061,0.08248709449442337,0.004931861278104123,-0.006204763678168468,-1.0
2015-09-22 13:00:00,1.534395,1.5455320160850032,1.549030833198445,-1.0,1.5534254999999928,1.5668094227806872,1.5400415772192984,0.006691961390347274,1.0,0.0,5.921189464667502e-15,1.0,-160.24832364165408,100.0,-1.0,1.544435,1.5496325,1.5396774999999998,1.5316100000000001,1.542905,0.0,18.2904476270311,1.0,1.543975,1.54791,1.5582600000000002,0.7942398449240915,0.5694917081591446,0.5608743118855629,0.43769669974417585,-0.002545374180830562,-0.002216662653777124,-0.004232939307492634,-0.006224093222636517,-0.008769467403466989,-0.015433647602693938,0.25725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07911410638437832,0.07635081247787967,0.07707372486198993,0.07932989052455997,0.08619203707126144,0.06755333476744108,0.0749428068946959,0.08002483648343739,0.08236842766325048,0.07854481825523973,0.005205276304283587,-0.005748193913562072,-1.0
2015-09-23 11:00:00,1.525575,1.5337618798159103,1.5397132422445825,-1.0,1.5458559999999926,1.5665723142474604,1.5251396857525248,0.010358157123733945,1.0,0.0,6.3652786745175644e-15,1.0,-146.46526879754302,100.0,-1.0,1.5367425,1.5452225,1.54438625,1.5402975,1.55384,1.0,14.585390411801114,1.0,1.53131,1.533935,1.5484,0.9474522223417323,0.8896075588148958,0.8408200423435266,0.8437265077580025,-0.0017127509492433357,-0.0005051089431833411,-0.0031949681486633796,-0.003752190042186002,-0.005464940991429227,-0.014850751546832651,0.26137999999999995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08204296191691973,0.07224203586581324,0.08215848241030332,0.07521838320124963,0.0836021912274616,0.06751119195189992,0.07267916922759143,0.07767554408542432,0.07779882765055002,0.0719954640736381,0.006001785763746051,-0.0045654916998507655,0.0
2015-09-25 11:00:00,1.5185300000000002,1.5221493372527841,1.524998403319882,-1.0,1.5254222499999917,1.5334454161300508,1.5173990838699325,0.004011583065029569,1.0,0.0,2.829962339597564,1.0,-41.428859094671346,100.0,-1.0,1.523435,1.5349375,1.55151125,1.5496925,1.55126,1.0,29.824596029557625,1.0,1.52194,1.52299,1.52467,0.6796481240490544,0.4224637193017427,0.2569132785013547,0.04859961628558458,-0.0006896710542567686,-0.0006662301956802397,0.00018694316818151924,-0.0022430752020260133,-0.0029327462562828786,-0.00403523155330827,0.25703000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.08123081507734842,0.0722790324002015,0.0825425626205104,0.07284558124241447,0.06988477237853552,0.06987435903802164,0.0725976016758294,0.0754536128716553,0.07230681679505013,0.07472886121156463,0.005659701518087223,-0.0007935305855005792,0.0
2015-09-29 13:00:00,1.513795,1.5165838525926905,1.5184013652534043,-1.0,1.519032249999991,1.5245894952483823,1.5134750047516,0.0027786226241955604,1.0,0.0,7.316729984522695,1.0,-78.34579633234495,100.0,-1.0,1.5165825,1.5210675,1.53623375,1.5436800000000002,1.52467,-1.0,30.693207356505724,0.0,1.5147849999999998,1.519095,1.5177,0.7107583069519139,0.26852701137830476,0.0428949492720595,0.600252941172383,-0.0028412481043688653,-0.0001810124525052359,0.00022734349228331618,-0.000653771757894293,-0.003495019862263203,-0.0025762880426157967,0.25763,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.07531462809289668,0.0721654890794946,0.0791113650749945,0.07250300323279535,0.07092944401993406,0.07065953847754836,0.07109752181828144,0.07248477222082794,0.07246500073043172,0.07400055744092937,0.005119489522822643,0.005836325262007058,1.0
2015-10-02 11:00:00,1.52263,1.516558123326396,1.5157752453066677,1.0,1.5152034999999915,1.5201665102761157,1.5102404897238673,0.0024815051380621444,-1.0,100.0,57.478916999556965,1.0,223.86127925644814,0.0,1.0,1.51795,1.5174925,1.52110125,1.5406825,1.516495,0.0,75.37698646446053,-1.0,1.515695,1.5144549999999999,1.513185,0.47925290613994775,0.06505568689235557,-0.30957746769521793,-0.16304806079730083,0.0008184413769731225,0.0006671290580661515,-0.0010733175953075436,0.004565023191036889,0.005383464568009945,0.006222401875276992,0.25728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07214980834117779,0.07619763439839244,0.07869955248550342,0.07481599076868184,0.0740496666873447,0.08209696615324613,0.07757540512436134,0.07494873787875544,0.07399471120782641,0.07393975572830735,0.004378024856017104,-0.00469253856813534,-1.0
2015-10-07 01:00:00,1.523565,1.5208189794655143,1.51927002141497,1.0,1.5190164999999913,1.5244495802497906,1.513583419750192,0.002716540124899617,-1.0,100.0,99.85728848114172,1.0,102.55673130721704,0.0,1.0,1.5190275,1.5184175,1.5169124999999999,1.528165,1.513385,0.0,71.83782239663097,-1.0,1.52264,1.522595,1.51909,0.7534319533776268,0.5688295997918024,-0.1462481554943402,-0.709867040429513,2.9554369369411138e-05,0.0009034715273626981,7.570608269080736e-05,0.0006073130524246916,0.0006368674217940906,0.0029415120851089076,0.26513000000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07371977554024256,0.07807584566576797,0.07326990145295909,0.07694340083691975,0.07639964505967545,0.07935526551246397,0.0765945510873226,0.07594946835751593,0.07664579234859059,0.07689193963750562,0.004057942076327649,0.004180983417182649,1.0
