,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,wr,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side,T-1,T-2,T-12,Autocor_1_lag,Autocor_2_lag,Autocor_4_lag,Autocor_6_lag,T-1_1per_rtn,T-2_1per_rtn,T-12_1per_rtn,T-1_rtn,T-2_rtn,T-12_rtn,ir_d1,Friday,Monday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,EOM,senkou_span_a_frdif,fast_frdif,senkou_span_b_frdif,slow_frdif,upper_band_frdif,price_frdif,tenka_sen_frdif,kijun_sen_frdif,average_frdif,lower_band_frdif,volatility,ret,bin
2017-04-17 03:00:00,82.142,82.35062865753137,82.41210142901899,-1.0,82.30840000000018,82.84391597551809,81.77288402448227,0.26775798775895526,1.0,20.318960425280412,30.711515105458687,1.0,-23.925900164386896,80.92381523695329,-1.0,82.47925,82.5595,83.435375,84.08575,83.22149999999999,-1.0,35.781531216019204,0.0,82.2575,82.326,82.0305,0.7679890605523092,0.582667607659673,-0.020685206620726204,-0.4553698845914967,-0.0008324042684142441,-0.0010562162947218567,0.0001036253639243867,-0.0014051139936931073,-0.0022375182621073787,0.001358327577927113,1.74736,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0342095628456605,3.857884381258881,4.059188214104108,3.8764230025013084,3.7385108903766024,3.72935016449469,3.961662324294899,3.876439368883098,3.823922530237752,3.9093341700989086,0.006695908503928866,0.007054856224586681,1.0
2017-04-18 09:00:00,82.053,82.30100493045138,82.37310294250312,-1.0,82.41240000000018,82.90682346226176,81.9179765377386,0.24721173113079198,1.0,8.39832033593213,27.09458108378294,1.0,-109.82324462148242,100.0,-1.0,82.38725,82.39325,82.759625,83.24475,82.2235,-1.0,35.24577657533274,0.0,82.14,82.4335,82.595,0.6309497996807527,0.13381976131939421,-0.6981341223401983,-0.5687591482492219,-0.00356679916463154,0.0006370798901267349,-0.0011434830283176822,-0.0010597285894275129,-0.004626527754058709,-0.0065837660681189545,1.75736,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7660821583202804,3.8619876121286367,3.762464293849966,3.9006421165174494,3.9048670612423066,3.7097950944928684,3.932727254473516,3.89319435437665,3.955462034394511,4.006057007546708,0.006366626951728624,0.013887365483285175,1.0
2017-04-20 13:00:00,82.281,81.97836724061733,81.96086992970753,1.0,81.95080000000019,82.41105758009583,81.49054241990454,0.23012879004782333,1.0,81.54869933454447,52.111866429894,1.0,69.79386291692877,0.0,1.0,81.944,82.16425,82.50812499999999,83.10525,82.326,-1.0,69.81871464823035,0.0,82.0475,82.0,81.94,0.7960579995112852,0.5069568668437393,0.18439611087850136,-0.13490900858313756,0.0005791005815689587,0.002515355979019418,0.00041502386982994466,0.002841870486859161,0.0034209710684281022,0.004152946213956236,1.7445,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.904237516858789,3.99532785549448,3.999007388604845,3.9065279134658546,3.712704540492947,4.248756495311913,3.9657268167910615,3.9102524064864532,3.8223430787454546,3.931981616997952,0.0059459886935367655,0.011077891615318025,1.0
2017-04-23 21:00:00,83.1925,82.45759755654431,82.26967382715038,1.0,82.05500000000018,82.7724305541553,81.33756944584505,0.3587152770775634,-1.0,100.0,90.1691815272056,-1.0,210.59330614131594,0.0,1.0,82.68,82.39975,82.4125,82.9045,82.4335,-1.0,85.83616730896784,-1.0,82.2895,82.1675,81.73150000000001,0.7816052641747295,0.6387264351624314,0.5487056534710739,0.42600951240259854,0.0014836707757002188,-0.0011311943211236297,0.0015244418690105732,0.010913682006422771,0.012397352782123132,0.017717715059624425,1.73807,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9144455930741557,4.29592887270757,3.9802036009021116,4.1335975513316825,4.207845928127043,4.995077611445694,4.545634278051175,4.257161330862203,3.990061192542065,3.77227645695708,0.0062628921844808,0.008600534903987711,1.0
2017-04-25 19:00:00,83.7085,83.44763540169062,83.19017589428346,1.0,82.9885250000002,84.02176739534303,81.95528260465736,0.5166211976714207,-1.0,100.0,100.00000000000001,-1.0,75.9689677094311,0.0,1.0,83.3455,82.72,81.992625,82.611,81.607,-1.0,76.63282157511841,-1.0,83.6,83.5625,83.16050000000001,0.8854629907608162,0.740782552047162,0.4397154522450169,0.3002094638301742,0.00044866522849407175,0.003752732025650296,-0.00038472405540801446,0.0012970054146694205,0.001745670643163302,0.006568050027575483,1.7415,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.8039813826210036,4.552196211623553,3.9348058458545303,4.458103075770389,4.564830952228036,4.660525863869637,4.480249617890195,4.265398638112572,4.40362999679671,4.242429041365348,0.006815328634881282,-0.008535572851024686,-1.0
2017-04-26 17:00:00,83.18100000000001,83.3733429850844,83.33891685304296,1.0,83.38555000000022,83.82396543087961,82.94713456912083,0.21920771543969744,-1.0,21.447866018369858,34.73797947055757,-1.0,-25.14094152552692,100.0,-1.0,83.5445,83.03774999999999,82.067875,82.34174999999999,82.233,-1.0,38.545989658209955,0.0,83.357,83.37400000000001,83.2355,0.7223141984579379,0.44885128676504393,0.02639788532256702,-0.4331986952573828,-0.00020392128709012525,-0.000389733816739124,-0.001356673117849816,-0.0021136325105678084,-0.002317553797658077,-0.0006549831530932943,1.74614,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.9335401245479744,4.312636122588117,3.858191952461336,4.36941120848406,4.295924596150559,4.140695015732312,4.393697827499878,4.296783547572851,4.447569123909936,4.599213651669299,0.006575164559498583,0.010320866544042406,1.0
2017-04-28 19:00:00,83.506,83.31382951691923,83.25366093136638,1.0,83.20495000000018,83.51958961930055,82.89031038069982,0.1573198096501854,1.0,100.0,93.00209907967422,1.0,110.80821813802362,0.0,1.0,83.2595,83.37674999999999,82.947375,82.6035,83.6,1.0,69.06693868616337,0.0,83.3485,83.357,83.223,0.59754574760844,0.13673428937145765,-0.007392029319598023,-0.14266889641139732,-0.00010197623962504565,0.0012724480733492527,-0.0015308560473288324,0.0018878729285495837,0.001785896688924963,0.0033947336309745517,1.73757,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.307016509979476,4.380865303382368,4.1008733332072325,4.332207522965497,4.177861372264665,4.516772959231787,4.371474281039092,4.343672097942928,4.271454160317106,4.365046948369528,0.006008440856610436,0.006388762484133004,1.0
2017-05-01 21:00:00,84.20750000000001,83.81114137058772,83.56414206450458,1.0,83.35332500000018,84.0735066628695,82.63314333713086,0.3600908314346618,-1.0,100.0,100.0,1.0,196.88653395677818,0.0,1.0,83.72925000000001,83.5265,83.27474999999998,82.7575,83.52799999999999,1.0,86.44364639989364,-1.0,84.12450000000001,84.0395,83.094,0.8999776759744098,0.8022429751911895,0.5795825427070972,0.2734198841190648,0.001010917999558103,0.00641634274549574,0.00040925888602849625,0.0009861465048399108,0.0019970645043981368,0.013311493827029267,1.74557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.448816439445128,4.668294369532802,4.166212912681292,4.520170158508545,4.587667829819516,4.82682008261331,4.617767345687554,4.437640537928843,4.387049354218064,4.186430878616591,0.006066594770141655,-0.00664430127957738,-1.0
2017-05-03 09:00:00,83.8235,84.09883009256797,83.92227282618296,1.0,83.6783750000002,84.71162409268436,82.64512590731604,0.5166245463420823,-1.0,55.061141304347395,76.6336771715923,-1.0,21.825133869254167,53.606158833063745,1.0,84.15424999999999,83.66525,83.24437499999999,82.7575,82.994,1.0,44.842769801918536,0.0,84.15899999999999,84.3985,83.357,0.9374982933886411,0.8747668746623155,0.6896400951296203,0.5326619028355175,-0.002841762142601567,0.0017076486631459886,0.0012724480733492527,-0.0039944690202487485,-0.006836231162849926,0.00558080889550962,1.74043,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4.303648898215137,4.562774656407161,4.144346347195452,4.565072611867226,4.7056808284487275,4.206219031199993,4.742358346340069,4.433214730423817,4.514510072954547,4.323339317460363,0.0062160390987171495,-0.007533686853925192,-1.0
2017-05-04 17:00:00,83.192,83.54053039016392,83.66799943666136,-1.0,83.82307500000022,84.61838093329406,83.02776906670637,0.39765296664692645,-1.0,0.0,15.950837385196673,1.0,-89.65128410028676,100.0,-1.0,83.6755,83.749,83.23737499999999,82.7575,83.06,0.0,31.055954917181225,0.0,83.4035,83.689,84.43,0.8408821590465254,0.6575299164627159,-0.01182622123877285,-0.5293091454186397,-0.003417272203516397,0.003069625409154675,0.002638797765744272,-0.0025390855530621078,-0.005956357756578873,-0.01477159932347706,1.73757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.289924635998233,4.205190658221163,4.1439880850131665,4.32927770824249,4.539748569952486,3.973586612434282,4.219856569505172,4.454409490531738,4.4862175754506275,4.432686580948776,0.006389661611996896,0.006454947591114424,1.0
