,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side
2016-03-01 10:00:00,0.7146349999999999,0.7149802300728756,0.7159829343714209,-1.0,0.7175045000000001,0.725681942081766,0.7093270579182342,0.004088721040882952,1.0,25.726802070886883,27.06756936147552,1.0,-45.60256714797619,0.7148875,0.7176825,0.71841375,0.7139800000000001,0.72162,0.0,0.7148875,0.7176825,0.71841375,0.7139800000000001,0.72162,0.0,46.290899125685414,0.0
2016-03-01 14:00:00,0.715195,0.7150339225546567,0.7158844425749934,-1.0,0.71725625,0.7253975317633733,0.7091149682366268,0.004070640881686613,1.0,30.187176423735284,37.12996150272061,1.0,-32.9032215928177,0.7148875,0.7176825,0.71856875,0.7139800000000001,0.72027,0.0,0.7148875,0.7176825,0.71856875,0.7139800000000001,0.72027,0.0,48.04096419595015,0.0
2016-03-01 18:00:00,0.717565,0.7156666919159925,0.7160945122531192,-1.0,0.7172962500000001,0.7254353450818033,0.7091571549181969,0.0040695475409016245,1.0,49.0641178813218,34.99269879198134,1.0,4.291142039484754,0.7148875,0.7176825,0.719005,0.7139800000000001,0.7195699999999999,0.0,0.7148875,0.7176825,0.719005,0.7139800000000001,0.7195699999999999,0.0,55.17357666819447,0.0
2016-03-02 00:00:00,0.722855,0.7174637689369944,0.7169395732214793,1.0,0.7175214999999999,0.7260067684695674,0.7090362315304325,0.004242634234783741,1.0,91.19872560732757,56.81667330412824,1.0,81.68592869627754,0.71713,0.7176825,0.71890625,0.7139800000000001,0.7184349999999999,1.0,0.71713,0.7176825,0.71890625,0.7139800000000001,0.7184349999999999,1.0,66.88216857469038,0.0
2016-03-02 04:00:00,0.7236199999999999,0.7190028267027457,0.7177746265687944,1.0,0.717739,0.726606775707619,0.708871224292381,0.004433887853809511,1.0,97.29191557148452,79.18491968671131,1.0,86.18605827324758,0.7175125,0.7176825,0.71871375,0.7143225,0.717665,1.0,0.7175125,0.7176825,0.71871375,0.7143225,0.717665,1.0,68.26528534940104,0.0
2016-03-02 08:00:00,0.7211350000000001,0.7195358700270592,0.7181946732476951,1.0,0.71778575,0.7267145776246459,0.7088569223753541,0.004464413812322919,1.0,77.49900438072504,88.66321518651239,1.0,48.74764800288781,0.7175125,0.7176825,0.7186325,0.7157724999999999,0.71734,1.0,0.7175125,0.7176825,0.7186325,0.7157724999999999,0.71734,1.0,59.02572783835539,0.0
2016-03-02 12:00:00,0.72226,0.7202169025202944,0.7187028390917333,1.0,0.71770075,0.7264228238789945,0.7089786761210055,0.004361036939497238,1.0,87.22378465247095,87.33823486822685,1.0,67.9319662320088,0.7175125,0.7176825,0.7186325,0.7157724999999999,0.7175549999999999,1.0,0.7175125,0.7176825,0.7186325,0.7157724999999999,0.7175549999999999,1.0,61.73135752701072,0.0
2016-03-02 14:00:00,0.725955,0.7216514268902207,0.7196093592052666,1.0,0.7178187500000001,0.7269125373710924,0.7087249626289077,0.004546893685546183,1.0,100.0,88.24092967773201,-1.0,116.27330799492185,0.7202949999999999,0.71868,0.7186325,0.716135,0.7201599999999999,1.0,0.7202949999999999,0.71868,0.7186325,0.716135,0.7201599999999999,1.0,69.39110689798943,0.0
2016-03-02 18:00:00,0.7297899999999999,0.7236860701676654,0.7208819393046083,1.0,0.71811575,0.7283005967220004,0.7079309032779997,0.005092423361000185,-1.0,100.0,95.74126155082365,-1.0,148.9618410379461,0.7222124999999999,0.7205975,0.7178775,0.716135,0.716765,1.0,0.7222124999999999,0.7205975,0.7178775,0.716135,0.716765,1.0,75.30946056326316,-1.0
2016-03-03 00:00:00,0.7302599999999999,0.7253295526257489,0.7220541968915323,1.0,0.71852275,0.7298963274825094,0.7071491725174905,0.005686788741254707,-1.0,100.0,100.0,-1.0,134.11266841886987,0.7227275,0.7208325,0.71754,0.716135,0.71835,1.0,0.7227275,0.7208325,0.71754,0.716135,0.71835,1.0,75.96658728822169,-1.0
2016-03-03 04:00:00,0.73176,0.7269371644693117,0.7232674222800907,1.0,0.7190394999999999,0.7317536845590131,0.7063253154409868,0.006357092279506618,-1.0,100.0,100.0,-1.0,130.0218108236168,0.7246625,0.7215825,0.7175125,0.716135,0.7192700000000001,1.0,0.7246625,0.7215825,0.7175125,0.716135,0.7192700000000001,1.0,78.11179795779044,-1.0
2016-03-03 08:00:00,0.7315499999999999,0.7280903733519837,0.7243027444950793,1.0,0.71981575,0.7335534831736593,0.7060780168263406,0.0068688665868296426,-1.0,98.9683124539423,99.6561041513141,-1.0,111.0045547251027,0.7264475,0.7215825,0.7175225,0.716135,0.7202,1.0,0.7264475,0.7215825,0.7175225,0.716135,0.7202,1.0,77.00152497323924,-1.0
2016-03-03 12:00:00,0.73315,0.7293552800139876,0.7254086514331943,1.0,0.7208475,0.7353170381750997,0.7063779618249002,0.007234769087549895,-1.0,100.0,99.6561041513141,-1.0,110.49413922863299,0.7271425,0.7222775,0.7184625,0.716135,0.72396,1.0,0.7271425,0.7222775,0.7184625,0.716135,0.72396,1.0,79.5561356528894,-1.0
2016-03-03 14:00:00,0.736985,0.7312627100104906,0.726855695004045,1.0,0.72212025,0.7375348075593555,0.7067056924406445,0.0077072787796777535,-1.0,100.0,99.6561041513141,-1.0,125.321933009631,0.72906,0.724195,0.7184625,0.716135,0.723595,1.0,0.72906,0.724195,0.7184625,0.716135,0.723595,1.0,84.36054997119496,-1.0
2016-03-03 18:00:00,0.73551,0.7323245325078679,0.7279374831285393,1.0,0.72323825,0.7391244985423934,0.7073520014576066,0.007943124271196684,-1.0,94.23377638780293,98.07792546260099,-1.0,100.38889771592741,0.7296225000000001,0.724195,0.7184625,0.716135,0.72385,1.0,0.7296225000000001,0.724195,0.7184625,0.716135,0.72385,1.0,76.39331913166362,-1.0
2016-03-03 22:00:00,0.735645,0.7331546493809008,0.7289009227374719,1.0,0.7242845,0.7405408128968628,0.7080281871031372,0.008128156448431388,-1.0,94.76153244722435,96.33176961167577,-1.0,90.81883684753721,0.7314700000000001,0.724195,0.7184625,0.716445,0.7221200000000001,1.0,0.7314700000000001,0.724195,0.7184625,0.716445,0.7221200000000001,1.0,76.62644072558292,-1.0
2016-03-04 02:00:00,0.73658,0.7340109870356756,0.7298608073952879,1.0,0.7254175,0.7417846697309193,0.7090503302690808,0.008183584865459623,-1.0,98.41673182173577,95.80401355225435,-1.0,88.63156645293262,0.7333875,0.724195,0.7198249999999999,0.716445,0.721425,1.0,0.7333875,0.724195,0.7198249999999999,0.716445,0.721425,1.0,78.33610145861132,-1.0
2016-03-04 06:00:00,0.736805,0.7347094902767566,0.730728831470877,1.0,0.7265515,0.7427740565494694,0.7103289434505307,0.00811127827473466,-1.0,99.29632525410493,97.49152984102169,-1.0,82.13975029952411,0.7336225,0.724195,0.72001875,0.716445,0.716025,1.0,0.7336225,0.724195,0.72001875,0.716445,0.716025,1.0,78.76733098556637,-1.0
2016-03-04 10:00:00,0.738615,0.7356858677075674,0.7317146025370174,1.0,0.7279120000000001,0.7433712953914707,0.7124527046085295,0.007729647695735322,-1.0,100.0,99.23768569194691,-1.0,89.97386338840589,0.7350825,0.72501,0.71826375,0.716445,0.712515,1.0,0.7350825,0.72501,0.71826375,0.716445,0.712515,1.0,82.07855693769574,-1.0
2016-03-04 12:00:00,0.739995,0.7367631507806754,0.7327496522198903,1.0,0.72899325,0.74465540926208,0.7133310907379201,0.007831079631039971,-1.0,100.0,99.76544175136831,-1.0,91.28736584243775,0.7357724999999999,0.7257,0.71777125,0.716445,0.71153,1.0,0.7357724999999999,0.7257,0.71777125,0.716445,0.71153,1.0,84.24063495526273,-1.0
2016-03-04 14:00:00,0.741075,0.7378411130855065,0.733790320692404,1.0,0.7303152500000001,0.7453576688464081,0.7152728311535921,0.007521209423203982,-1.0,100.0,100.0,-1.0,92.95763003931235,0.7371125000000001,0.72624,0.71777125,0.716445,0.71315,1.0,0.7371125000000001,0.72624,0.71777125,0.716445,0.71315,1.0,85.78881431857678,-1.0
2016-03-04 18:00:00,0.7423150000000001,0.7389595848141298,0.7348559056058536,1.0,0.7316712500000001,0.7458837032981039,0.7174587967018963,0.007106226649051943,-1.0,100.0,100.0,-1.0,97.32539028186918,0.7389125000000001,0.7268600000000001,0.7177437499999999,0.716445,0.71472,1.0,0.7389125000000001,0.7268600000000001,0.7177437499999999,0.716445,0.71472,1.0,87.42534607304177,-1.0
2016-03-07 00:00:00,0.7407,0.7393946886105973,0.7355864174051219,1.0,0.7328280000000001,0.7459865696031445,0.7196694303968558,0.006579284801572181,-1.0,92.37488196411692,97.45829398803897,-1.0,77.7458010471497,0.7389125000000001,0.7268600000000001,0.7177437499999999,0.716445,0.71392,1.0,0.7389125000000001,0.7268600000000001,0.7177437499999999,0.716445,0.71392,1.0,74.52769659816744,-1.0
2016-03-07 06:00:00,0.7407650000000001,0.739737266457948,0.7362337402294817,1.0,0.7337235000000002,0.7464768258799738,0.7209701741200266,0.006376662939986794,-1.0,92.68177525967921,95.01888574126538,-1.0,71.75336381520552,0.73898,0.7268600000000001,0.7173112500000001,0.716445,0.714125,1.0,0.73898,0.7268600000000001,0.7173112500000001,0.716445,0.714125,1.0,74.70102307339941,-1.0
2016-03-07 10:00:00,0.74146,0.740167949843461,0.7368870227007965,1.0,0.7346155000000001,0.7469044873057471,0.7223265126942531,0.006144493652873523,-1.0,95.96317280453233,93.6732766761095,-1.0,72.38126541893956,0.7394475,0.728475,0.717075,0.716445,0.7114050000000001,1.0,0.7394475,0.728475,0.717075,0.716445,0.7114050000000001,1.0,76.66036445576279,-1.0
2016-03-07 14:00:00,0.74664,0.7417859623825956,0.738106144863197,1.0,0.73589075,0.7475991701646005,0.7241823298353995,0.005854210082300247,-1.0,100.0,96.21498268807052,-1.0,119.31097749942766,0.7417225000000001,0.7306374999999999,0.7162850000000001,0.716445,0.71837,-1.0,0.7417225000000001,0.7306374999999999,0.7162850000000001,0.716445,0.71837,-1.0,85.99094742725134,-1.0
2016-03-07 18:00:00,0.74709,0.7431119717869467,0.7392291267552974,1.0,0.73713225,0.748033946416193,0.7262305535838071,0.0054508482080964865,-1.0,100.0,98.65439093484412,-1.0,118.70463419235409,0.7428525,0.7311425,0.7162850000000001,0.716445,0.7146349999999999,-1.0,0.7428525,0.7311425,0.7162850000000001,0.716445,0.7146349999999999,-1.0,86.53069483159018,-1.0
2016-03-08 00:00:00,0.74349,0.74320647884021,0.7397617359108851,1.0,0.738009,0.7479523513465453,0.7280656486534548,0.004971675673272623,-1.0,79.19075144508653,93.06358381502884,-1.0,71.63537784130662,0.7435425,0.7323275,0.7162850000000001,0.7165625,0.715195,-1.0,0.7435425,0.7323275,0.7162850000000001,0.7165625,0.715195,-1.0,63.82979236307146,0.0
2016-03-08 04:00:00,0.742715,0.7430836091301575,0.7401308939220245,1.0,0.7386552500000001,0.7480423994475613,0.7292681005524388,0.0046935747237806,-1.0,74.00475341651821,84.3985016205349,-1.0,56.20385409135768,0.743895,0.7341125000000001,0.7162850000000001,0.7165625,0.717565,-1.0,0.743895,0.7341125000000001,0.7162850000000001,0.7165625,0.717565,-1.0,59.924745597656674,0.0
2016-03-08 08:00:00,0.7432300000000001,0.743120206847618,0.7405182821817714,1.0,0.7393037500000001,0.7480516633941104,0.7305558366058899,0.004373956697055143,-1.0,75.16087516087549,76.11879334082674,-1.0,58.32758750152581,0.743895,0.7341125000000001,0.71740625,0.7165625,0.722855,1.0,0.743895,0.7341125000000001,0.71740625,0.7165625,0.722855,1.0,61.72040346437823,0.0
2016-03-08 12:00:00,0.746825,0.7440464051357134,0.7413066219090501,1.0,0.7400570000000001,0.7486702835783378,0.7314437164216624,0.0043066417891688405,-1.0,98.29472329472286,82.48678395737218,-1.0,102.11561173808407,0.743895,0.7341125000000001,0.7175975,0.7165625,0.7236199999999999,1.0,0.743895,0.7341125000000001,0.7175975,0.7165625,0.7236199999999999,1.0,71.8718519689556,-1.0
2016-03-08 16:00:00,0.74676,0.7447248038517851,0.7419882941704188,1.0,0.7408175000000001,0.7489653491027307,0.7326696508972695,0.004073924551365314,-1.0,97.6327116212335,90.3627700256106,-1.0,94.78219288509685,0.7439275000000001,0.734675,0.7175975,0.7165625,0.7211350000000001,1.0,0.7439275000000001,0.734675,0.7175975,0.7165625,0.7211350000000001,1.0,71.47640727944356,-1.0
2016-03-08 22:00:00,0.74333,0.7443761028888388,0.7421560073991165,1.0,0.7413265000000001,0.7487329526597335,0.7339200473402667,0.003703226329866721,-1.0,67.53022452504341,87.81921981366658,-1.0,35.15439552862712,0.744275,0.7365225,0.7175975,0.7165625,0.72226,1.0,0.744275,0.7365225,0.7175975,0.7165625,0.72226,1.0,53.54004664764906,0.0
2016-03-09 02:00:00,0.74224,0.7438420771666291,0.7421665064742269,1.0,0.7415892500000001,0.7487290373043163,0.7344494626956839,0.0035698936521581085,-1.0,58.11744386873915,74.42679333833867,-1.0,11.844846631120802,0.744665,0.73844,0.7194875,0.7175075,0.725955,1.0,0.744665,0.73844,0.7194875,0.7175075,0.725955,1.0,49.02873732628365,0.0
2016-03-09 08:00:00,0.7477849999999999,0.7448278078749717,0.7428688181649484,1.0,0.7422030000000002,0.7492567801213876,0.7351492198786127,0.0035268900606937152,-1.0,100.0,75.21588946459417,-1.0,102.84151210924492,0.7450125,0.7390224999999999,0.721405,0.719425,0.7297899999999999,1.0,0.7450125,0.7390224999999999,0.721405,0.719425,0.7297899999999999,1.0,65.89619570928272,0.0
2016-03-09 12:00:00,0.7477199999999999,0.7455508559062288,0.7434752158943299,1.0,0.7428067500000001,0.7495731185054013,0.7360403814945988,0.003383184252700614,-1.0,99.41990182954055,85.84578189942654,-1.0,94.36561089138553,0.7450125,0.7396674999999999,0.72178,0.71966,0.7302599999999999,1.0,0.7450125,0.7396674999999999,0.72178,0.71966,0.7302599999999999,1.0,65.60256276930625,0.0
2016-03-09 14:00:00,0.75043,0.7467706419296716,0.7443445639075386,1.0,0.7434992500000001,0.7504082168367198,0.7365902831632803,0.0034544834183598463,-1.0,100.0,99.80663394318016,-1.0,130.3669979448676,0.746335,0.74099,0.7231225,0.72041,0.73176,1.0,0.746335,0.74099,0.7231225,0.72041,0.73176,1.0,71.67448368632768,-1.0
2016-03-09 18:00:00,0.7514099999999999,0.7479304814472536,0.7452277434190963,1.0,0.7442295000000001,0.7512405027100908,0.7372184972899094,0.0035055013550453515,-1.0,100.0,99.80663394318016,-1.0,133.09909140798396,0.746825,0.7422799999999999,0.7240150000000001,0.72041,0.7315499999999999,1.0,0.746825,0.7422799999999999,0.7240150000000001,0.72041,0.7315499999999999,1.0,73.61768423859786,-1.0
2016-03-09 22:00:00,0.746745,0.7476341110854402,0.7454174004917092,1.0,0.7446360000000001,0.7512279811893621,0.7380440188106381,0.0032959905946810097,-1.0,59.13272010512538,86.37757336837511,-1.0,41.577766850779355,0.746825,0.74346,0.72471,0.721105,0.73315,1.0,0.746825,0.74346,0.72471,0.721105,0.73315,1.0,53.470056683138466,0.0
2016-03-10 02:00:00,0.74795,0.74771308331408,0.7457339754302457,1.0,0.74503375,0.7514141997295181,0.738653300270482,0.003190224864759002,-1.0,67.69374416433291,75.60882142315275,-1.0,59.3982978483993,0.746825,0.74346,0.7266275,0.7230225,0.736985,1.0,0.746825,0.74346,0.7266275,0.7230225,0.736985,1.0,56.97921825992369,0.0
2016-03-10 06:00:00,0.74688,0.74750481248556,0.745877228501465,1.0,0.745324,0.7514819660603895,0.7391660339396104,0.003078983030194759,-1.0,57.70308123249327,61.50984850065051,-1.0,32.8377083207751,0.746825,0.7435274999999999,0.72690875,0.7230225,0.73551,1.0,0.746825,0.7435274999999999,0.72690875,0.7230225,0.73551,1.0,52.892195344724215,0.0
2016-03-10 10:00:00,0.74868,0.7477986093641699,0.7462275749387819,1.0,0.7456422500000001,0.7518031870026736,0.7394813129973266,0.0030804685013367783,-1.0,74.5098039215693,66.63554310613182,-1.0,64.07753562614329,0.746825,0.743995,0.7278325000000001,0.7230225,0.735645,1.0,0.746825,0.743995,0.7278325000000001,0.7230225,0.735645,1.0,58.649369373747746,0.0
2016-03-10 12:00:00,0.74747,0.7477164570231273,0.7463828780714341,1.0,0.74598075,0.7517497865530923,0.7402117134469076,0.0028845182765461727,-1.0,62.98731798966632,65.06673438124297,-1.0,33.547862731027664,0.7490775,0.7441074999999999,0.72879125,0.724195,0.73658,1.0,0.7490775,0.7441074999999999,0.72879125,0.724195,0.73658,1.0,53.571184439916046,0.0
2016-03-10 14:00:00,0.7446699999999999,0.7469548427673455,0.7461687683125049,1.0,0.746176,0.7514705345405349,0.740881465459465,0.002647267270267476,-1.0,32.26130653266298,56.586142814632865,-1.0,-36.9655970596407,0.7480399999999999,0.7450125,0.72890875,0.724195,0.736805,1.0,0.7480399999999999,0.7450125,0.72890875,0.724195,0.736805,1.0,43.51177408695267,0.0
2016-03-10 16:00:00,0.743325,0.746047382075509,0.7458132972734418,1.0,0.74626925,0.751286701818495,0.741251798181505,0.0025087259092474866,-1.0,11.832061068702448,35.693561863677246,-1.0,-76.25915913179351,0.7473675,0.7457024999999999,0.73004625,0.72501,0.738615,1.0,0.7473675,0.7457024999999999,0.73004625,0.72501,0.738615,1.0,39.41010150820607,0.0
2016-03-10 20:00:00,0.745475,0.7459042865566317,0.7457710101142616,1.0,0.7462110000000001,0.7512369253875201,0.7411850746124801,0.002512962693759995,-1.0,35.278080697928274,26.457149433097893,-1.0,-19.03103099671459,0.7473675,0.7460549999999999,0.73073625,0.7257,0.739995,1.0,0.7473675,0.7460549999999999,0.73073625,0.7257,0.739995,1.0,48.3843780027314,0.0
2016-03-10 22:00:00,0.7457799999999999,0.7458732149174737,0.7457721338499789,1.0,0.7461455000000001,0.7511580232169954,0.7411329767830048,0.0025062616084976725,-1.0,38.60414394765447,28.571428571428385,-1.0,-9.476141200240896,0.7460025,0.7460549999999999,0.73167625,0.72624,0.741075,1.0,0.7460025,0.7460549999999999,0.73167625,0.72624,0.741075,1.0,49.606138681432306,0.0
2016-03-11 02:00:00,0.7488699999999999,0.7466224111881051,0.7461593671187315,1.0,0.7464145000000001,0.7514055108195555,0.7414234891804447,0.002495505409777736,-1.0,72.30098146128665,48.72773536895645,-1.0,63.93695753948408,0.7460975,0.7460549999999999,0.7328862500000001,0.7268600000000001,0.7423150000000001,1.0,0.7460975,0.7460549999999999,0.7328862500000001,0.7268600000000001,0.7423150000000001,1.0,60.52807878597487,0.0
2016-03-11 06:00:00,0.75,0.7474668083910788,0.7466394462288901,1.0,0.74677875,0.7516994591715447,0.7418580408284554,0.0024603545857723058,-1.0,84.6237731733923,65.17629952744447,-1.0,85.0740823152799,0.7466625,0.7460875,0.7328862500000001,0.7268600000000001,0.7407,1.0,0.7466625,0.7460875,0.7328862500000001,0.7268600000000001,0.7407,1.0,63.835381260698774,0.0
2016-03-11 10:00:00,0.750135,0.748133856293309,0.7470763904502788,1.0,0.7471240000000001,0.751968661598185,0.7422793384018153,0.002422330799092424,-1.0,86.09596510359947,81.00690657942611,-1.0,80.76958435573498,0.74673,0.746435,0.73292,0.7268600000000001,0.7407650000000001,1.0,0.74673,0.746435,0.73292,0.7268600000000001,0.7407650000000001,1.0,64.24831972667295,0.0
2016-03-11 14:00:00,0.7551650000000001,0.7498916422199816,0.748087466643994,1.0,0.7475410000000001,0.7535150142283839,0.7415669857716164,0.0029870071141918906,-1.0,100.0,90.23991275899722,-1.0,165.8506485901625,0.749245,0.7487025,0.73396125,0.7268600000000001,0.74146,1.0,0.749245,0.7487025,0.73396125,0.7268600000000001,0.74146,1.0,76.01989624990674,-1.0
2016-03-11 18:00:00,0.757085,0.7516899816649862,0.7492121583134947,1.0,0.7480572500000001,0.7553179927134515,0.7407965072865488,0.003630371356725693,-1.0,100.0,95.36532170119979,-1.0,161.58424579776235,0.750205,0.7496625,0.7361800000000001,0.7290225,0.74664,1.0,0.750205,0.7496625,0.7361800000000001,0.7290225,0.74664,1.0,79.05699137298247,-1.0
2016-03-13 23:00:00,0.7575149999999999,0.7531462362487398,0.7502500135243079,1.0,0.7487665000000001,0.7567744130240623,0.7407585869759379,0.004003956512031088,-1.0,100.0,99.99999999999996,-1.0,141.97595148588778,0.75042,0.7498775,0.7369975,0.7292475,0.74709,1.0,0.75042,0.7498775,0.7369975,0.7292475,0.74709,1.0,79.72069699233028,-1.0
2016-03-14 05:00:00,0.75369,0.7532821771865548,0.7506800118337693,1.0,0.7493390000000001,0.7570295640886058,0.7416484359113944,0.0038452820443028294,-1.0,73.0443974630022,91.01479915433403,-1.0,73.52438946508455,0.751495,0.7498775,0.737935,0.7292475,0.74349,1.0,0.751495,0.7498775,0.737935,0.7292475,0.74349,1.0,60.15419358713718,0.0
2016-03-14 09:00:00,0.7543300000000001,0.7535441328899161,0.7511362603545482,1.0,0.74966625,0.757617063716278,0.7417154362837219,0.003975406858139011,-1.0,77.55461592670966,83.53300446323726,-1.0,76.22970217926819,0.7516474999999999,0.7498775,0.73900375,0.7292475,0.742715,1.0,0.7516474999999999,0.7498775,0.73900375,0.7292475,0.742715,1.0,61.9568582778186,0.0
2016-03-14 13:00:00,0.75024,0.7527180996674372,0.7510242278102296,1.0,0.74979225,0.7576954262444575,0.7418890737555426,0.003951588122228707,-1.0,48.731501057082745,66.44350481559819,-1.0,7.362655271583199,0.7531924999999999,0.7498775,0.73900375,0.7292475,0.7432300000000001,1.0,0.7531924999999999,0.7498775,0.73900375,0.7292475,0.7432300000000001,1.0,46.45841812551184,0.0
2016-03-14 17:00:00,0.750545,0.752174824750578,0.7509643243339509,1.0,0.7497980000000001,0.7577031909528459,0.7418928090471543,0.00395259547642293,-1.0,50.88090204369304,59.05567300916179,-1.0,12.280294334868882,0.7537575,0.7498775,0.73900375,0.7292475,0.746825,1.0,0.7537575,0.7498775,0.73900375,0.7292475,0.746825,1.0,47.586565049962516,0.0
2016-03-14 23:00:00,0.7492300000000001,0.7514386185629336,0.750747533792207,1.0,0.7496890000000002,0.7575623306802749,0.7418156693197254,0.003936665340137349,-1.0,41.61381254404567,47.07540521494047,-1.0,-7.57625759828526,0.7533725,0.7498775,0.73930125,0.7292475,0.74676,1.0,0.7533725,0.7498775,0.73930125,0.7292475,0.74676,1.0,43.07174210370039,0.0
2016-03-15 03:00:00,0.7489349999999999,0.7508127139222002,0.750520967068181,1.0,0.7497985,0.7575652014234459,0.7420317985765542,0.003883350711722932,-1.0,39.534883720929685,44.00986610288945,-1.0,-14.448616742815709,0.7532249999999999,0.7498775,0.74039875,0.7292475,0.74333,1.0,0.7532249999999999,0.7498775,0.74039875,0.7292475,0.74333,1.0,42.03932249447849,0.0
2016-03-15 07:00:00,0.747095,0.7498832854416501,0.7500927211846584,-1.0,0.74975575,0.7575719340274495,0.7419395659725506,0.003908092013724713,-1.0,26.568005637772796,35.905567300916026,-1.0,-44.239461714949975,0.752305,0.75042,0.7415525000000001,0.7292475,0.74224,1.0,0.752305,0.75042,0.7415525000000001,0.7292475,0.74224,1.0,35.85420908258028,0.0
2016-03-15 11:00:00,0.7460849999999999,0.7489337140812374,0.7495917560365761,-1.0,0.749716,0.7575980876676777,0.7418339123323224,0.003941043833838798,-1.0,19.45031712473494,28.517735494479115,-1.0,-59.86672864369959,0.7517999999999999,0.75042,0.7420175,0.729595,0.7477849999999999,1.0,0.7517999999999999,0.75042,0.7420175,0.729595,0.7477849999999999,1.0,32.797950328764244,0.0
2016-03-15 13:00:00,0.7455799999999999,0.748095285560928,0.749090286532004,-1.0,0.7495610000000001,0.7576379948620112,0.7414840051379891,0.004038497431005549,-1.0,15.891472868216406,20.636598543574692,-1.0,-64.05350661491846,0.7499549999999999,0.75042,0.74234,0.729595,0.7477199999999999,1.0,0.7499549999999999,0.75042,0.74234,0.729595,0.7477199999999999,1.0,31.260625813669293,0.0
2016-03-15 17:00:00,0.745025,0.747327714170696,0.7485821257155035,-1.0,0.7494387500000002,0.7577103078188727,0.7411671921811276,0.0041357789094362924,-1.0,11.980267794221591,15.774019262390956,-1.0,-69.34592730323232,0.7496775,0.75042,0.7436625,0.7309175000000001,0.75043,1.0,0.7496775,0.75042,0.7436625,0.7309175000000001,0.75043,1.0,29.506784692824354,1.0
2016-03-15 23:00:00,0.746615,0.7471495356280219,0.7483362350010656,-1.0,0.7495360000000002,0.7576247178218155,0.7414472821781849,0.004044358910907671,-1.0,23.18534178999318,17.019027484143702,-1.0,-46.93020065455252,0.747785,0.75042,0.7445525,0.7314075,0.7514099999999999,1.0,0.747785,0.75042,0.7445525,0.7314075,0.7514099999999999,1.0,40.535017461696896,0.0
2016-03-16 05:00:00,0.7458849999999999,0.7468334017210163,0.7480298306259324,-1.0,0.7496640000000001,0.7574301107383913,0.7418978892616089,0.003883055369195587,-1.0,6.885508406724326,14.01703933031301,1.0,-63.23737766095835,0.747785,0.75042,0.7451425,0.7314075,0.746745,1.0,0.747785,0.75042,0.7451425,0.7314075,0.746745,1.0,37.43271871436268,0.0
2016-03-16 09:00:00,0.7457,0.7465500512907622,0.7477386017976909,-1.0,0.74967525,0.7574176711168701,0.74193282888313,0.003871210558435009,-1.0,5.4043234587669104,11.82505788516145,1.0,-66.72494066019026,0.7471275,0.75042,0.7451425,0.7314075,0.74795,1.0,0.7471275,0.75042,0.7451425,0.7314075,0.74795,1.0,36.613331328638566,0.0
2016-03-16 13:00:00,0.74305,0.7456750384680716,0.7471525265729796,-1.0,0.74953875,0.757639043127471,0.7414384568725291,0.0040501465637354786,-1.0,0.0,4.096610621830389,1.0,-104.10242495282068,0.7459925,0.7502825,0.7451762499999999,0.7314075,0.74688,0.0,0.7459925,0.7502825,0.7451762499999999,0.7314075,0.74688,0.0,26.886124330108984,1.0
2016-03-16 17:00:00,0.75296,0.7474962788510536,0.7478784607513571,-1.0,0.7497432500000001,0.7579711909788207,0.7415153090211795,0.004113970489410294,-1.0,68.51019702730736,24.638173495358064,1.0,50.80736608647423,0.748005,0.7502825,0.7454099999999999,0.7314075,0.74868,1.0,0.748005,0.7502825,0.7454099999999999,0.7314075,0.74868,1.0,65.93602463697972,0.0
2016-03-16 21:00:00,0.7538549999999999,0.7490859591382902,0.7486255281574374,1.0,0.749936,0.758357313199315,0.7415146868006851,0.0042106565996574965,-1.0,74.69754580020734,47.735914275838205,1.0,60.4777998129989,0.7484525,0.7502825,0.7465925,0.7314075,0.74747,1.0,0.7484525,0.7502825,0.7465925,0.7314075,0.74747,1.0,67.73195724124606,0.0
2016-03-17 01:00:00,0.7593799999999999,0.7516594693537177,0.7499698371377578,1.0,0.75039825,0.759773415211929,0.7410230847880711,0.004687582605964446,-1.0,100.0,81.06924760917154,1.0,124.50379007024146,0.751215,0.751215,0.74652625,0.7314075,0.7446699999999999,1.0,0.751215,0.751215,0.74652625,0.7314075,0.7446699999999999,1.0,76.54148126565141,-1.0
2016-03-17 05:00:00,0.761195,0.7540433520152883,0.7513729824955381,1.0,0.7506997500000001,0.7610099243317446,0.7403895756682556,0.0051550871658722856,-1.0,100.0,91.56584860006909,1.0,132.29009204030348,0.7521225,0.7521225,0.746535,0.7314075,0.743325,1.0,0.7521225,0.7521225,0.746535,0.7314075,0.743325,1.0,78.74140044287174,-1.0
2016-03-17 07:00:00,0.76399,0.7565300140114661,0.7529501096835958,1.0,0.7510450000000001,0.7625773358432266,0.7395126641567735,0.005766167921613279,-1.0,100.0,99.99999999999996,1.0,145.87649256695008,0.75352,0.75352,0.7467112499999999,0.7314075,0.745475,1.0,0.75352,0.75352,0.7467112499999999,0.7314075,0.745475,1.0,81.77780670739614,-1.0
