,price,fast,slow,ema_side,average,upper_band,lower_band,standard_deviation,bb_side,%K,%D,so_side,CCI,wr,wr_side,tenka_sen,kijun_sen,senkou_span_a,senkou_span_b,chikou_span,ic_side,RSI,rsi_side,T-1,T-2,T-12,Autocor_1_lag,Autocor_2_lag,Autocor_4_lag,Autocor_6_lag,T-1_1per_rtn,T-2_1per_rtn,T-12_1per_rtn,T-1_rtn,T-2_rtn,T-12_rtn,ir_d1,Friday,Monday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,EOM,senkou_span_a_frdif,fast_frdif,senkou_span_b_frdif,slow_frdif,upper_band_frdif,price_frdif,tenka_sen_frdif,kijun_sen_frdif,average_frdif,lower_band_frdif,volatility,ret,bin
2015-08-25 17:00:00,0.648285,0.6509995422426412,0.6528570245443938,-1.0,0.6549917499999951,0.6679296185550782,0.642053881444912,0.006468934277541516,1.0,1.2923351158641003,14.10427807486609,1.0,-64.78261709504665,97.37675260063408,-1.0,0.6508525000000001,0.659215,0.6599174999999999,0.657605,0.6617500000000001,1.0,35.90065900199761,0.0,0.651635,0.6535599999999999,0.656125,0.8987787212264445,0.768342337182513,0.7102969307388112,0.46505828408036276,-0.0029497529423450075,-0.00022948587615162497,-0.004448084586010981,-0.0051541747433742945,-0.008103927685719357,-0.012020905095560438,2.583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030976453993252273,0.027063098308441946,0.02978756197976795,0.02748356876164365,0.029230902157343697,0.024641895400874303,0.027093747228869203,0.0302974802167853,0.02756582689054371,0.02590075162374389,0.011387495330328316,-0.004666157631288748,0.0
2015-08-26 13:00:00,0.642965,0.6477213231741122,0.6496845988580534,-1.0,0.6498669999999952,0.6553536013157928,0.6443803986841976,0.0027433006578987925,1.0,0.0,10.179771665245207,1.0,-68.29361206863655,100.0,-1.0,0.6473,0.6558425,0.6645224999999999,0.6613149999999999,0.6704349999999999,1.0,25.635319308957577,1.0,0.6485099999999999,0.65005,0.648175,0.350476028408601,0.0640572247083766,-0.10514466917108241,0.24700536871327208,-0.002371859170106738,0.0011698248136302047,-0.0059605244823455195,-0.008587133430312666,-0.01095899260041944,-0.008070431212806919,2.5848,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03343035387124754,0.02587872643691419,0.03219429631455398,0.026627646621991602,0.024636535921677194,0.021713078968162824,0.024679299706692887,0.02725745040950514,0.02626190017614058,0.027887264430604075,0.01082022057774341,-0.01560738142822704,-1.0
2015-08-27 23:00:00,0.6491549999999999,0.6467343813923178,0.6469027215354323,-1.0,0.6467692499999951,0.651573446368635,0.6419650536313551,0.002402098184319973,1.0,72.86652078774554,48.77275792793787,1.0,45.462828314015646,11.846459298479056,1.0,0.64684,0.6481025,0.6565675,0.659215,0.6479950000000001,1.0,64.65502309279776,0.0,0.6467450000000001,0.646425,0.6485099999999999,0.7008575642920731,0.3402257413645115,0.057263531124346664,0.03182194875885165,0.0004949078721771527,0.0013854973945228166,-0.002371859170106738,0.003719427082884767,0.004214334955061825,0.0009940933185636758,2.5755999999999997,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.027352651197824818,0.028149485120899154,0.029614007650964336,0.02741810304626302,0.025414489383575156,0.030478714200073864,0.028511731069657403,0.026799002147310375,0.026686987180726374,0.02795948497787759,0.010180171534742778,-0.010821760596467667,-1.0
2015-08-28 11:00:00,0.6439050000000001,0.646255754649884,0.6466370966536198,-1.0,0.6463412499999951,0.6506873285483471,0.6419951714516431,0.0021730392741759813,1.0,18.663136995367655,49.83454665784265,1.0,-57.30397864253283,78.82882882882814,1.0,0.64653,0.6481025,0.65636875,0.659215,0.648175,1.0,35.91634964460263,0.0,0.6473949999999999,0.64748,0.64388,0.6520893360559732,0.26675006243604776,-0.3539574969752012,-0.4312653473337268,-0.00013128680393431624,-0.002583612090874765,0.0021533387001018145,-0.005405418566907824,-0.00553670537084209,3.8826356888987286e-05,2.5709999999999997,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.028597743763159517,0.027263576945340928,0.030156940006543564,0.027210715178405454,0.026020373991853696,0.02473703677203945,0.027580096470527227,0.027231753296413058,0.026867524688179767,0.027714675384505505,0.009984159194563436,-0.01704443978537218,-1.0
2015-08-31 01:00:00,0.64213,0.6451557270571897,0.6459407175452495,-1.0,0.645563249999995,0.6492736991302799,0.6418528008697102,0.0018552245651423979,1.0,0.0,30.92874476064385,1.0,-90.87675588572114,100.0,-1.0,0.6456424999999999,0.64609,0.6550337500000001,0.659215,0.651635,1.0,32.67237690452265,0.0,0.64526,0.64674,0.64583,0.3363140559145476,0.047610325996940275,0.21675077658483924,-0.29327740913917516,-0.002291022673916565,1.5462283624867457e-05,0.0020226998693079756,-0.004862560944657007,-0.007153583618573572,-0.005745535852731914,2.5909999999999997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.028545241550130218,0.026667191318595962,0.030302598712434126,0.026999202058332367,0.025688309602725973,0.024081360847787336,0.026954867839162122,0.025969939050137947,0.026734337441540412,0.0277803652803551,0.009666290989036376,-0.014327316898447351,-1.0
2015-08-31 13:00:00,0.63293,0.6409269473522518,0.6434244650742591,-1.0,0.644672999999995,0.6512910415530841,0.6380549584469057,0.0033090207765446244,1.0,0.0,2.5579538487363607e-13,1.0,-292.6139460710187,100.0,-1.0,0.6401625,0.64149,0.65474625,0.6589274999999999,0.647995,1.0,15.37301548343062,1.0,0.641375,0.64186,0.646425,0.7108444240847572,0.5952861335062155,0.11107681646097868,-0.24134890000654646,-0.0007559021116063103,-0.00042056402928319914,0.0013854973945228166,-0.013254477751038853,-0.014010379862645172,-0.0210973506904826,2.5909999999999997,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.028723936362589186,0.0237986938786712,0.030172202170472617,0.025391849734916205,0.02851860830962255,0.017205753556734205,0.02250752169521772,0.022460555954812278,0.026515812330784594,0.024513016351946804,0.009752138414203582,0.010127502251433773,1.0
2015-09-01 01:00:00,0.6383449999999999,0.6377247567794233,0.6403770448347893,-1.0,0.6429157499999951,0.6526360891272265,0.6331954108727638,0.00486016956361568,1.0,33.374422187981324,17.86337955829516,1.0,-88.3672147628005,62.7835051546397,-1.0,0.639095,0.6410425,0.65470875,0.6589274999999999,0.6485099999999999,1.0,44.27192846463833,0.0,0.63515,0.63399,0.6473949999999999,0.8488975499132289,0.7867194809284214,0.5416920046069154,0.32912139255217093,0.0018280100272992095,-0.003487657005775191,-0.00013128680393431624,0.005017698072551029,0.006845708099850199,-0.014077728719804854,2.561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02903406348202664,0.024278225371213463,0.030297254820518232,0.024910769908882774,0.02843212409592219,0.027074250409267614,0.024575073969971994,0.025074021899418486,0.026039453370380106,0.02364678264483777,0.009997354284754954,-0.014333941677306172,-1.0
2015-09-01 07:00:00,0.6323799999999999,0.6364523631884255,0.6391245343266355,-1.0,0.641889749999995,0.6525900801233309,0.6311894198766592,0.0053501650616678866,1.0,0.0,21.674370826913208,1.0,-162.00734248164161,100.0,-1.0,0.6371199999999999,0.6407674999999999,0.64924,0.656465,0.642495,1.0,30.597267254630026,0.0,0.6380649999999999,0.6383449999999999,0.64673,0.8444859412928266,0.7853428933922922,0.6541149600393782,0.5579076193527807,-0.00043873050899218,0.00501769807255098,0.004377697043049356,-0.008949679751257192,-0.009388410260249395,-0.022438417456195858,2.561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024792436682346236,0.023561485852159614,0.028648997458573022,0.024429732188786774,0.028434545912069537,0.02018320335353055,0.023889043753520828,0.025268828050936748,0.025624691942698535,0.022814837973327423,0.009903279672136365,0.01100604067174804,1.0
2015-09-02 23:00:00,0.637035,0.6353124169222041,0.6353902985955155,-1.0,0.6347287499999952,0.6379418479985381,0.6315156520014522,0.0016065489992714735,1.0,78.03855825649752,58.39620005588344,1.0,35.38458440384739,0.0,1.0,0.634995,0.6388199999999999,0.64727875,0.656465,0.64674,1.0,60.764432428662296,0.0,0.63673,0.6338250000000001,0.633825,0.2767478304789707,-0.15224432192879458,-0.018801704249221462,-0.3462078718987878,0.004572812766247714,-0.00048108963785403747,-0.000930423330856911,0.00047889525278057616,0.005051708019028446,0.005051708019028446,2.5675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.027557763870465962,0.026363193330742385,0.029832222121529695,0.025615435136627923,0.023207755782229944,0.027695040384926706,0.02597944632900573,0.025608301704560105,0.02482731625054785,0.026446876718865864,0.009038332509903213,-0.012307016098016654,-1.0
2015-09-03 17:00:00,0.63934,0.636736108752982,0.6360333057242619,1.0,0.6349614999999953,0.6383100684998538,0.6316129315001368,0.0016742842499292581,-1.0,100.0,86.50039588281943,1.0,119.94883990918471,0.0,1.0,0.6368550000000001,0.63586,0.6406624999999999,0.6516824999999999,0.63399,1.0,71.37048914235858,-1.0,0.6384350000000001,0.6353300000000001,0.632955,0.678091601851213,0.1556371979341089,-0.05941722904959086,0.5716355769290877,0.004875320251633564,0.0008109310798728453,-0.0014287802938181549,0.0014165250553918628,0.006291845307025455,0.010037064679817574,2.5665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024668463183641465,0.02763099413040132,0.027464661033453686,0.026671286354239127,0.02545534698814006,0.029474934811943687,0.027538382234991,0.025580296938442215,0.02588487760631103,0.02631440822448189,0.008846838106624875,-0.00885287953201741,-1.0
2015-09-04 11:00:00,0.63368,0.6362497603224911,0.6363121588903571,-1.0,0.6358434999999951,0.6396186027798223,0.6320683972201679,0.0018875513899135703,-1.0,11.354737666405303,43.33072304881205,1.0,-85.48806930693509,100.0,-1.0,0.63651,0.6360825,0.6380649999999999,0.6461125,0.634415,1.0,32.588952325452865,0.0,0.636835,0.6366499999999999,0.63557,0.683134405086992,0.3701010809211636,-0.18271544683823332,-0.10303489347965551,0.0002905413119141387,-1.5707094109473907e-05,-0.002302365065593337,-0.004966500175334297,-0.004675958863420254,-0.0029781388960665933,2.5580000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.02437684961022979,0.02635949234105328,0.025390919345912144,0.026518559309176126,0.026082987154147697,0.023920567330078357,0.026682550845557373,0.02612202801079172,0.02651302255570359,0.026943057957259292,0.008603787134918692,-0.009081870975886863,-1.0
